17.8334;22.70317;17833.37;0;0;98;0;0;0
17.85034;16.94489;17850.31;0;0;99;0;0;0
17.86781;17.45796;17867.77;0;0;100;0;0;0
17.88449;16.68739;17884.46;0;0;101;0;0;0
17.90236;17.85278;17902.31;0;0;102;0;0;0
17.93034;27.99988;17930.31;0;0;103;0;0;0
17.9537;23.35358;17953.66;0;0;104;0;0;0
17.98383;30.14946;17983.81;0;0;105;0;0;0
18.01319;29.34074;18013.15;0;0;106;0;0;0
18.03688;23.69881;18036.85;0;0;107;0;0;0
18.06733;30.44891;18067.3;0;0;108;0;0;0
18.08402;16.67595;18083.98;0;0;109;0;0;0
18.09987;15.84435;18099.82;0;0;110;0;0;0
18.11677;16.91055;18116.74;0;0;111;0;0;0
18.20897;92.15355;18208.89;0;0;112;0;0;0
18.60334;394.4111;18603.3;0;0;113;0;0;0
18.64705;43.71643;18647.02;0;0;114;0;0;0
18.66615;19.10591;18666.13;0;0;115;0;0;0
18.6854;19.24515;18685.37;0;0;116;0;0;0
18.71386;28.46527;18713.84;0;0;117;0;0;0
18.73034;16.46423;18730.3;0;0;118;0;0;0
18.75314;22.80807;18753.11;0;0;119;0;0;0
18.78335;30.19524;18783.31;0;0;120;0;0;0
18.81473;31.39114;18814.7;0;0;121;0;0;0
18.83196;17.18712;18831.89;0;0;122;0;0;0
18.86474;32.78351;18864.67;0;0;123;0;0;0
18.8817;17.0002;18881.67;0;0;124;0;0;0
18.89952;17.8051;18899.47;0;0;125;0;0;0
18.9297;30.19333;18929.67;0;0;126;0;0;0
18.94887;19.08112;18948.75;0;0;127;0;0;0
18.98486;36.08131;18984.83;0;0;128;0;0;0
19.01435;29.4857;19014.32;0;0;129;0;0;0
19.04543;31.08025;19045.4;0;0;130;0;0;0
19.06794;22.50671;19067.91;0;0;131;0;0;0
19.09856;30.47562;19098.38;0;0;132;0;0;0
19.13218;33.77151;19132.15;0;0;133;0;0;0
19.14929;17.07458;19149.23;0;0;134;0;0;0
19.17917;29.91867;19179.15;0;0;135;0;0;0
19.19911;19.91272;19199.06;0;0;136;0;0;0
19.22923;30.12466;19229.18;0;0;137;0;0;0
19.25056;21.32607;19250.51;0;0;138;0;0;0
19.31202;61.39946;19311.93;0;0;139;0;0;0
19.39883;86.82442;19398.75;0;0;140;0;0;0
19.46345;64.66103;19463.42;0;0;141;0;0;0
19.4952;31.75735;19495.17;0;0;142;0;0;0
19.51149;16.28685;19511.46;0;0;143;0;0;0
19.52925;17.74025;19529.2;0;0;144;0;0;0
19.54592;16.67404;19545.87;0;0;145;0;0;0
19.562;16.08849;19561.96;0;0;146;0;0;0
19.57923;17.23289;19579.2;0;0;147;0;0;0
19.59583;16.60919;19595.81;0;0;148;0;0;0
19.61347;17.50946;19613.32;0;0;149;0;0;0
19.64559;32.2361;19645.55;0;0;150;0;0;0
19.662;16.40511;19661.96;0;0;151;0;0;0
19.6793;17.29012;19679.25;0;0;152;0;0;0
19.69626;16.97922;19696.23;0;0;153;0;0;0
19.71235;16.07323;19712.3;0;0;154;0;0;0
19.72949;17.13753;19729.44;0;0;155;0;0;0
19.75232;22.8405;19752.28;0;0;156;0;0;0
19.78013;27.81296;19780.09;0;0;157;0;0;0
19.83257;52.41013;19832.5;0;0;158;0;0;0
19.8676;35.04562;19867.55;0;0;159;0;0;0
19.89823;30.6015;19898.15;0;0;160;0;0;0
19.93198;33.7944;19931.95;0;0;161;0;0;0
19.96731;35.31837;19967.27;0;0;162;0;0;0
19.99337;26.06583;19993.33;0;0;163;0;0;0
20.01002;16.63399;20009.97;0;0;164;0;0;0
20.02734;17.30728;20027.28;0;0;165;0;0;0
20.04522;17.91;20045.19;0;0;166;0;0;0
20.06392;18.70155;20063.89;0;0;167;0;0;0
20.08057;16.6626;20080.55;0;0;168;0;0;0
20.10976;29.18053;20109.73;0;0;169;0;0;0
20.14599;36.23009;20145.96;0;0;170;0;0;0
20.17909;33.09631;20179.06;0;0;171;0;0;0
20.21058;31.49223;20210.55;0;0;172;0;0;0
20.24104;30.46227;20241.01;0;0;173;0;0;0
20.26087;19.83261;20260.85;0;0;174;0;0;0
20.29506;34.14154;20294.99;0;0;175;0;0;0
20.31224;17.20428;20312.19;0;0;176;0;0;0
20.32788;15.65361;20327.85;0;0;177;0;0;0
20.34422;16.3517;20344.2;0;0;178;0;0;0
20.36095;16.72745;20360.93;0;0;179;0;0;0
20.39434;33.38051;20394.31;0;0;180;0;0;0
20.41076;16.39557;20410.7;0;0;181;0;0;0
20.42772;16.92772;20427.63;0;0;182;0;0;0
20.44538;17.71736;20445.35;0;0;183;0;0;0
20.47592;30.51186;20475.86;0;0;184;0;0;0
20.49298;17.04979;20492.91;0;0;185;0;0;0
20.50986;16.87813;20509.79;0;0;186;0;0;0
20.54111;31.28052;20541.07;0;0;187;0;0;0
20.55862;17.51518;20558.59;0;0;188;0;0;0
20.59841;39.73961;20598.33;0;0;189;0;0;0
20.66076;62.39891;20660.72;0;0;190;0;0;0
20.71109;50.33112;20711.06;0;0;191;0;0;0
20.72763;16.51955;20727.58;0;0;192;0;0;0
20.74395;16.33263;20743.91;0;0;193;0;0;0
20.77506;31.12602;20775.04;0;0;194;0;0;0
20.79186;16.77132;20791.81;0;0;195;0;0;0
20.814;22.16148;20813.97;0;0;196;0;0;0
20.84146;27.45628;20841.43;0;0;197;0;0;0
20.85816;16.69884;20858.13;0;0;198;0;0;0
20.87491;16.75415;20874.88;0;0;199;0;0;0
20.89158;16.62254;20891.5;0;0;200;0;0;0
20.9099;18.36395;20909.87;0;0;201;0;0;0
20.92702;17.10129;20926.97;0;0;202;0;0;0
20.95713;30.12848;20957.1;0;0;203;0;0;0
20.97421;17.07077;20974.17;0;0;204;0;0;0
20.99079;16.58821;20990.76;0;0;205;0;0;0
21.00977;18.96858;21009.73;0;0;206;0;0;0
21.02652;16.71219;21026.44;0;0;207;0;0;0
21.04308;16.60156;21043.04;0;0;208;0;0;0
21.05922;16.13617;21059.18;0;0;209;0;0;0
21.07956;20.35141;21079.53;0;0;210;0;0;0
21.11039;30.83038;21110.36;0;0;211;0;0;0
21.14151;31.11839;21141.48;0;0;212;0;0;0
