14.57666;50;0;0;False;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.61118;34;0;0;False;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.64312;32;0;0;False;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.65965;17;0;0;False;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.69114;31;0;0;False;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.71089;20;0;0;False;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.74319;32;0;0;False;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.75941;17;0;0;False;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.79213;32;0;0;False;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.80819;16;0;0;False;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.84641;39;0;0;False;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.87592;29;0;0;False;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.90771;32;0;0;False;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.92432;16;0;0;False;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.96007;36;0;0;False;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
14.97686;17;0;0;False;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.0071;30;0;0;False;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.02391;17;0;0;False;0;133;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04022;16;0;0;False;0;134;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.0593;19;0;0;False;0;135;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.092;33;0;0;False;0;136;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.12409;32;0;0;False;0;137;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.14003;16;0;0;False;0;138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.17519;35;0;0;False;0;139;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.19148;17;0;0;False;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.2238;32;0;0;False;0;141;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.23992;16;0;0;False;0;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.25971;20;0;0;False;0;143;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.29157;32;0;0;False;0;144;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.30825;16;0;0;False;0;145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.3389;31;0;0;False;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.35575;17;0;0;False;0;147;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.37513;19;0;0;False;0;148;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.40765;33;0;0;False;0;149;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.42402;16;0;0;False;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.45544;32;0;0;False;0;151;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.47518;19;0;0;False;0;152;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.50774;33;0;0;False;0;153;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.52414;16;0;0;False;0;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.55497;31;0;0;False;0;155;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.57497;20;0;0;False;0;156;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.60819;33;0;0;False;0;157;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.62457;17;0;0;False;0;158;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.6551;30;0;0;False;0;159;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.67167;17;0;0;False;0;160;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.70752;36;0;0;False;0;161;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.72386;16;0;0;False;0;162;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.7556;32;0;0;False;0;163;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.77232;16;0;0;False;0;164;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.8072;35;0;0;False;0;165;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.82375;17;0;0;False;0;166;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.85643;33;0;0;False;0;167;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.89203;35;0;0;False;0;168;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
15.92694;35;0;0;False;0;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
