11.82094;49;263;0;0;74;0;0;0;0;0;0;0;0;0;0;0;0;0
11.84066;20;283;0;0;75;0;0;0;0;0;0;0;0;0;0;0;0;0
11.86308;22;305;0;0;76;0;0;0;0;0;0;0;0;0;0;0;0;0
12.09199;229;534;0;0;77;0;0;0;0;0;0;0;0;0;0;0;0;0
12.15335;62;596;0;0;78;0;0;0;0;0;0;0;0;0;0;0;0;0
12.30743;153;749;0;0;79;0;0;0;0;0;0;0;0;0;0;0;0;0
12.3732;66;815;0;0;80;0;0;0;0;0;0;0;0;0;0;0;0;0
12.5378;165;980;0;0;81;0;0;0;0;0;0;0;0;0;0;0;0;0
12.58791;50;30;0;0;82;0;0;0;0;0;0;0;0;0;0;0;0;0
12.75731;169;199;0;0;83;0;0;0;0;0;0;0;0;0;0;0;0;0
12.80395;47;246;0;0;84;0;0;0;0;0;0;0;0;0;0;0;0;0
12.9911;187;433;0;0;85;0;0;0;0;0;0;0;0;0;0;0;0;0
13.05221;61;494;0;0;86;0;0;0;0;0;0;0;0;0;0;0;0;0
13.20297;151;645;0;0;87;0;0;0;0;0;0;0;0;0;0;0;0;0
13.25299;50;695;0;0;88;0;0;0;0;0;0;0;0;0;0;0;0;0
13.43881;186;881;0;0;89;0;0;0;0;0;0;0;0;0;0;0;0;0
13.48749;49;930;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0
13.65326;165;95;0;0;91;0;0;0;0;0;0;0;0;0;0;0;0;0
13.68721;34;129;0;0;92;0;0;0;0;0;0;0;0;0;0;0;0;0
13.86983;183;312;0;0;93;0;0;0;0;0;0;0;0;0;0;0;0;0
13.93118;61;373;0;0;94;0;0;0;0;0;0;0;0;0;0;0;0;0
14.10035;169;542;0;0;95;0;0;0;0;0;0;0;0;0;0;0;0;0
14.16776;68;610;0;0;96;0;0;0;0;0;0;0;0;0;0;0;0;0
14.3167;149;759;0;0;97;0;0;0;0;0;0;0;0;0;0;0;0;0
14.36318;46;805;0;0;98;0;0;0;0;0;0;0;0;0;0;0;0;0
14.54884;186;991;0;0;99;0;0;0;0;0;0;0;0;0;0;0;0;0
14.59892;50;41;0;0;100;0;0;0;0;0;0;0;0;0;0;0;0;0
14.76475;166;207;0;0;101;0;0;0;0;0;0;0;0;0;0;0;0;0
14.79917;34;241;0;0;102;0;0;0;0;0;0;0;0;0;0;0;0;0
14.98209;183;424;0;0;103;0;0;0;0;0;0;0;0;0;0;0;0;0
15.04799;66;490;0;0;104;0;0;0;0;0;0;0;0;0;0;0;0;0
15.31421;266;756;0;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0
15.36305;49;805;0;0;106;0;0;0;0;0;0;0;0;0;0;0;0;0
15.37998;17;822;0;0;107;0;0;0;0;0;0;0;0;0;0;0;0;0
15.39639;16;838;0;0;108;0;0;0;0;0;0;0;0;0;0;0;0;0
15.42829;32;870;0;0;109;0;0;0;0;0;0;0;0;0;0;0;0;0
15.44686;19;889;0;0;110;0;0;0;0;0;0;0;0;0;0;0;0;0
15.46299;16;905;0;0;111;0;0;0;0;0;0;0;0;0;0;0;0;0
15.48047;17;922;0;0;112;0;0;0;0;0;0;0;0;0;0;0;0;0
15.5111;31;953;0;0;113;0;0;0;0;0;0;0;0;0;0;0;0;0
15.52793;17;970;0;0;114;0;0;0;0;0;0;0;0;0;0;0;0;0
15.56282;35;5;0;0;115;0;0;0;0;0;0;0;0;0;0;0;0;0
15.57952;17;22;0;0;116;0;0;0;0;0;0;0;0;0;0;0;0;0
15.59635;16;38;0;0;117;0;0;0;0;0;0;0;0;0;0;0;0;0
15.61588;20;58;0;0;118;0;0;0;0;0;0;0;0;0;0;0;0;0
15.64306;27;85;0;0;119;0;0;0;0;0;0;0;0;0;0;0;0;0
15.65985;17;102;0;0;120;0;0;0;0;0;0;0;0;0;0;0;0;0
15.67908;19;121;0;0;121;0;0;0;0;0;0;0;0;0;0;0;0;0
15.69599;17;138;0;0;122;0;0;0;0;0;0;0;0;0;0;0;0;0
15.7125;17;155;0;0;123;0;0;0;0;0;0;0;0;0;0;0;0;0
15.72958;17;172;0;0;124;0;0;0;0;0;0;0;0;0;0;0;0;0
15.76347;33;205;0;0;125;0;0;0;0;0;0;0;0;0;0;0;0;0
15.82952;66;271;0;0;126;0;0;0;0;0;0;0;0;0;0;0;0;0
15.84491;16;287;0;0;127;0;0;0;0;0;0;0;0;0;0;0;0;0
15.8682;23;310;0;0;128;0;0;0;0;0;0;0;0;0;0;0;0;0
15.89485;27;337;0;0;129;0;0;0;0;0;0;0;0;0;0;0;0;0
15.91131;17;354;0;0;130;0;0;0;0;0;0;0;0;0;0;0;0;0
15.92808;16;370;0;0;131;0;0;0;0;0;0;0;0;0;0;0;0;0
15.94412;16;386;0;0;132;0;0;0;0;0;0;0;0;0;0;0;0;0
