10.98875;30.96199;10988.67;0;0;88;0;0;0
11.00505;16.29925;11004.98;0;0;89;0;0;0
11.02743;22.42184;11027.4;0;0;90;0;0;0
11.05799;30.56622;11057.96;0;0;91;0;0;0
11.08025;22.25876;11080.22;0;0;92;0;0;0
11.10436;24.10221;11104.32;0;0;93;0;0;0
11.12125;16.89339;11121.22;0;0;94;0;0;0
11.14382;22.56584;11143.78;0;0;95;0;0;0
11.17274;28.92017;11172.7;0;0;96;0;0;0
11.19059;17.85088;11190.55;0;0;97;0;0;0
11.22017;29.58107;11220.14;0;0;98;0;0;0
11.23695;16.78562;11236.92;0;0;99;0;0;0
11.25883;21.87443;11258.8;0;0;100;0;0;0
11.28876;29.93107;11288.73;0;0;101;0;0;0
11.30609;17.29012;11306.02;0;0;102;0;0;0
11.33851;32.46975;11338.49;0;0;103;0;0;0
11.35766;19.13166;11357.62;0;0;104;0;0;0
11.38908;31.43215;11389.05;0;0;105;0;0;0
11.40664;17.55428;11406.61;0;0;106;0;0;0
11.43852;31.89468;11438.5;0;0;107;0;0;0
11.45664;18.10169;11456.6;0;0;108;0;0;0
11.47374;17.11369;11473.72;0;0;109;0;0;0
11.50461;30.84946;11504.57;0;0;110;0;0;0
11.52129;16.67976;11521.25;0;0;111;0;0;0
11.53897;17.68684;11538.94;0;0;112;0;0;0
11.55708;18.10169;11557.04;0;0;113;0;0;0
11.58788;30.78651;11587.83;0;0;114;0;0;0
11.60468;16.82186;11604.65;0;0;115;0;0;0
11.62124;16.55102;11621.2;0;0;116;0;0;0
11.63835;17.12036;11638.32;0;0;117;0;0;0
11.65412;15.77568;11654.09;0;0;118;0;0;0
11.67278;18.61382;11672.71;0;0;119;0;0;0
11.68948;16.73317;11689.44;0;0;120;0;0;0
11.71983;30.36404;11719.81;0;0;121;0;0;0
11.73714;17.28535;11737.09;0;0;122;0;0;0
11.75483;17.68112;11754.77;0;0;123;0;0;0
11.77109;16.2878;11771.06;0;0;124;0;0;0
11.78863;17.52281;11788.58;0;0;125;0;0;0
11.80503;16.41178;11805;0;0;126;0;0;0
11.82151;16.4814;11821.48;0;0;127;0;0;0
11.83923;17.72881;11839.21;0;0;128;0;0;0
11.85522;15.96928;11855.18;0;0;129;0;0;0
11.87223;17.02118;11872.2;0;0;130;0;0;0
11.90737;35.13718;11907.33;0;0;131;0;0;0
11.94092;33.55789;11940.89;0;0;132;0;0;0
11.96837;27.44102;11968.33;0;0;133;0;0;0
11.98528;16.9096;11985.24;0;0;134;0;0;0
12.00475;19.47117;12004.71;0;0;135;0;0;0
12.02155;16.78085;12021.5;0;0;136;0;0;0
12.03847;16.92104;12038.42;0;0;137;0;0;0
12.05478;16.32118;12054.74;0;0;138;0;0;0
12.07077;15.99312;12070.73;0;0;139;0;0;0
12.10465;33.89168;12104.62;0;0;140;0;0;0
12.12091;16.2487;12120.87;0;0;141;0;0;0
12.13789;16.98875;12137.86;0;0;142;0;0;0
12.15392;16.0284;12153.89;0;0;143;0;0;0
12.17015;16.23249;12170.12;0;0;144;0;0;0
12.18797;17.81559;12187.94;0;0;145;0;0;0
12.20507;17.10033;12205.04;0;0;146;0;0;0
12.22202;16.89529;12221.93;0;0;147;0;0;0
12.25278;30.81703;12252.75;0;0;148;0;0;0
12.27002;17.23385;12269.98;0;0;149;0;0;0
12.2861;16.08849;12286.07;0;0;150;0;0;0
12.30394;17.82894;12303.9;0;0;151;0;0;0
12.32133;17.40265;12321.31;0;0;152;0;0;0
12.33824;16.88576;12338.19;0;0;153;0;0;0
12.35445;16.17718;12354.37;0;0;154;0;0;0
12.3708;16.36124;12370.73;0;0;155;0;0;0
12.38727;16.5081;12387.24;0;0;156;0;0;0
12.40421;16.92772;12404.17;0;0;157;0;0;0
12.42113;16.9239;12421.09;0;0;158;0;0;0
12.43727;16.12377;12437.22;0;0;159;0;0;0
12.45403;16.77895;12454;0;0;160;0;0;0
12.47106;16.96587;12470.96;0;0;161;0;0;0
12.48761;16.58535;12487.55;0;0;162;0;0;0
12.51592;28.34415;12515.89;0;0;163;0;0;0
12.53632;20.39528;12536.29;0;0;164;0;0;0
12.55723;20.83111;12557.12;0;0;165;0;0;0
12.58637;29.21581;12586.33;0;0;166;0;0;0
12.60746;21.09241;12607.43;0;0;167;0;0;0
12.63378;26.33381;12633.76;0;0;168;0;0;0
12.65414;20.3476;12654.11;0;0;169;0;0;0
12.68393;29.78897;12683.9;0;0;170;0;0;0
12.70084;16.87241;12700.77;0;0;171;0;0;0
12.71739;16.58726;12717.36;0;0;172;0;0;0
12.73752;20.12634;12737.49;0;0;173;0;0;0
12.77425;36.72409;12774.21;0;0;174;0;0;0
12.80029;26.04675;12800.26;0;0;175;0;0;0
12.81854;18.24951;12818.51;0;0;176;0;0;0
12.83643;17.88044;12836.39;0;0;177;0;0;0
12.86865;32.23133;12868.62;0;0;178;0;0;0
12.88544;16.78944;12885.41;0;0;179;0;0;0
12.90203;16.57581;12901.99;0;0;180;0;0;0
12.93355;31.52943;12933.52;0;0;181;0;0;0
12.95117;17.60769;12951.12;0;0;182;0;0;0
12.97011;18.95714;12970.08;0;0;183;0;0;0
13.00089;30.77602;13000.86;0;0;184;0;0;0
13.01862;17.72404;13018.58;0;0;185;0;0;0
13.05077;32.15599;13050.74;0;0;186;0;0;0
13.0684;17.5705;13068.31;0;0;187;0;0;0
13.10049;32.14741;13100.46;0;0;188;0;0;0
13.11785;17.35592;13117.81;0;0;189;0;0;0
13.13369;15.85293;13133.67;0;0;190;0;0;0
13.17074;37.00256;13170.67;0;0;191;0;0;0
13.20094;30.24864;13200.92;0;0;192;0;0;0
13.21734;16.38603;13217.3;0;0;193;0;0;0
13.23399;16.66355;13233.97;0;0;194;0;0;0
13.27017;36.17477;13270.14;0;0;195;0;0;0
13.30112;30.94196;13301.08;0;0;196;0;0;0
13.3324;31.19659;13332.28;0;0;197;0;0;0
13.37151;39.17122;13371.45;0;0;198;0;0;0
13.40386;32.37629;13403.83;0;0;199;0;0;0
13.43263;28.76186;13432.59;0;0;200;0;0;0
13.45002;17.3912;13449.98;0;0;201;0;0;0
13.46771;17.69066;13467.67;0;0;202;0;0;0
13.50023;32.51076;13500.18;0;0;203;0;0;0
13.51718;16.96205;13517.15;0;0;204;0;0;0
13.53344;16.23535;13533.38;0;0;205;0;0;0
13.54972;16.30783;13549.69;0;0;206;0;0;0
13.5667;16.95061;13566.64;0;0;207;0;0;0
13.58391;17.23862;13583.88;0;0;208;0;0;0
13.60069;16.77513;13600.65;0;0;209;0;0;0
